player_id,card_minutes,yellow_cards,red_cards,behavior_cards,foul_cards,right_wing,right_center_forward,right_midfield,right_center_midfield,right_wing_back,right_back,center_defensive_midfield,right_defensive_midfield,right_center_back,left_back,left_center_back,center_back,left_center_midfield,left_defensive_midfield,center_forward,center_attacking_midfield,left_wing,left_wing_back,left_midfield,left_center_forward,goalkeeper,left_attacking_midfield,right_attacking_midfield,center_midfield,secondary_striker
27052,[],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
27200,[],0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5582,[],0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,0
5724,"[41, 57]",1,0,0,2,1,0,1,0,0,0,0,1,0,0,1,0,3,0,0,3,3,0,1,0,0,0,0,0,0
6728,[],0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
6732,[],0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,3,0,0,0,0,0
6733,"[52, 87]",2,0,0,2,0,0,0,4,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6738,[],0,0,0,0,0,0,0,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6777,[],0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23800,"[72, 60, 65]",2,1,0,3,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23806,"[40, 93]",2,0,1,1,0,0,0,2,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25921,"[30, 90]",2,0,1,1,1,0,3,1,0,0,0,0,0,0,0,0,0,1,0,4,1,0,5,0,0,0,1,0,0
25997,[],0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
27243,[59],1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0
27457,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6374,"[58, 42, 66, 12, 39, 54, 77]",7,0,0,7,2,0,1,0,1,75,1,0,0,7,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0
8652,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
41407,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3610,"[20, 90, 2, 84]",4,0,1,3,0,0,0,5,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
5218,[],0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,1,1,0,0,0,0,0
5504,"[39, 50, 57, 62, 64, 91, 62, 47]",8,0,2,6,0,1,0,3,0,0,1,5,0,0,1,0,6,4,0,3,0,0,0,1,0,1,0,2,0
5742,"[51, 34]",2,0,0,2,0,0,0,0,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
6334,[],0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
6400,"[66, 63]",2,0,1,1,7,0,7,0,0,17,1,0,0,0,0,0,1,0,0,1,3,0,1,1,0,0,0,0,0
6719,[70],1,0,0,1,0,0,3,1,0,1,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0
6720,"[65, 83]",2,0,0,2,9,0,3,2,0,0,0,0,0,0,0,0,1,0,1,2,5,0,1,0,0,0,1,0,0
6723,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6724,[94],1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,7,1,3,1,0,1,0,0,0
6804,"[49, 72, 90]",3,0,0,3,0,0,0,0,0,0,0,0,3,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6825,"[39, 85, 34]",3,0,0,3,0,0,0,0,0,0,0,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6919,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11541,[62],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
13360,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0,0,0,0
23921,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32618,"[89, 4]",2,0,0,2,1,0,0,1,0,10,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36800,[66],1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
50711,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15218,[],0,0,0,0,14,0,5,0,0,0,0,0,0,0,0,0,1,0,9,1,6,0,5,0,0,0,0,0,1
15547,"[40, 76, 83]",3,0,1,2,7,1,4,1,0,0,0,0,0,0,0,0,2,0,0,5,5,0,0,1,0,0,0,0,0
15611,[],0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,1,0,24,0,6,0,2,3,0,0,0,0,1
15613,"[86, 98, 59, 64, 75]",5,0,1,4,5,1,6,2,0,0,0,0,0,0,0,1,1,0,12,1,11,0,9,1,0,0,0,0,0
15614,"[78, 5]",2,0,0,2,0,0,0,0,0,0,0,0,34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15626,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0
15630,"[95, 15, 51, 53]",4,0,0,4,0,0,0,0,0,5,0,0,0,28,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15631,[],0,0,0,0,6,0,4,0,0,6,1,0,0,1,0,0,2,0,2,3,14,0,5,1,0,0,0,0,1
18144,[64],1,0,0,1,1,2,0,0,0,20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19417,[88],1,0,0,1,0,0,0,4,0,0,4,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0
19418,"[89, 90, 58, 78]",4,0,2,2,1,1,1,3,0,0,0,0,0,0,0,0,2,1,13,7,0,0,0,1,0,0,0,0,0
19777,"[94, 81, 80, 68, 64]",4,1,0,5,0,0,0,3,0,0,5,3,0,0,18,0,0,3,1,0,0,0,0,0,0,0,0,2,0
19778,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
19779,"[59, 37, 56]",2,1,0,3,1,0,0,6,0,0,4,3,0,1,0,0,0,3,0,3,0,0,0,1,0,0,0,1,1
24237,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
24238,[],0,0,0,0,3,0,2,0,0,1,0,0,0,0,0,0,1,0,9,1,2,0,1,1,0,0,0,0,0
5074,"[78, 87]",2,0,0,2,0,0,0,0,0,0,1,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0
47543,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53440,[],0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61467,[],0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,4,0,3,0,0,0,0,0,0,0,0
50063,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3486,[],0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,1,3,0,0,0,0,0
6390,"[45, 30, 47]",3,0,0,3,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
6576,"[4, 31]",1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0
6649,"[73, 68, 91, 34, 70, 93, 33]",6,0,1,6,0,0,3,1,0,10,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0
9399,"[80, 48, 22, 57, 61, 46]",6,0,0,6,0,0,1,3,0,0,1,5,2,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0
26028,"[68, 90, 60, 17]",3,0,0,4,0,0,0,0,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0
26031,[32],1,0,0,1,0,0,0,0,1,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26034,[],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,0,0,0,0,0
26035,[],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,1,0,1,0,0,0
26086,"[47, 91]",2,0,0,2,0,0,1,1,0,0,0,4,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
26087,"[53, 91, 86, 92]",4,0,1,3,0,0,2,4,0,0,0,3,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26100,[],0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26479,"[80, 24]",1,1,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26619,"[86, 52]",2,0,0,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,2,0,0,0,0,0
19502,[],0,0,0,0,1,1,0,0,0,9,0,0,24,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24925,[94],1,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,8,4,1,2,1,0,1,1,0,0,0,0,0
33006,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3205,"[33, 54]",2,0,1,1,0,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,[],0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,2,0,0
3244,[52],1,0,0,1,0,0,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
3318,[],0,0,0,0,1,2,1,0,0,1,0,0,1,0,0,0,0,1,2,0,3,0,0,3,0,0,0,0,1
3323,[],0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3336,"[49, 87, 11, 77, 78]",5,0,2,3,0,0,0,0,0,0,0,0,1,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3382,[],0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
3468,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
3532,[56],1,0,1,0,0,0,0,2,0,0,6,2,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0
3943,[8],1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
4354,[64],1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4706,[45],1,0,0,1,0,0,0,2,0,0,2,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
7843,[],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,1,0,0,0
9458,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9550,[],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9638,[],0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0
9928,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10955,[],0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,0,0
12423,[],0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22084,[],0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
22783,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30714,[],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0
31530,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15584,[69],1,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15601,"[71, 47, 69]",3,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15607,[],0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
19729,"[44, 80, 51]",3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
20540,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25924,[65],1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0
25930,[53],1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
26021,[66],1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
26036,[93],1,0,0,1,0,0,0,2,0,0,2,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
25863,"[86, 80, 78, 56, 91, 93, 15, 22, 25]",9,0,2,7,1,0,0,0,0,20,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4967,[],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0
4968,"[85, 91]",2,0,0,2,2,0,4,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4970,[],0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4974,[89],1,0,0,1,0,0,0,0,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4981,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
4982,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,0,0
4985,[],0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4986,[],0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,3,0,0,0,0,0
4988,[],0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
5096,[],0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5097,"[96, 15, 85]",2,1,0,3,2,3,1,2,0,0,0,0,0,0,0,0,3,0,3,2,1,0,1,1,0,0,0,0,1
5098,[],0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7180,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,0,0,0,0,0
7181,[],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
5062,[],0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0
5063,[75],1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0
5068,[32],1,0,0,1,1,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5070,[],0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5072,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5082,"[73, 96]",1,1,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,2,0,0,0,0,0
5085,[80],1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,1
5086,[24],1,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0
5089,[],0,0,0,0,0,0,0,0,1,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
7182,"[77, 89]",2,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0
8199,[],0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6707,"[25, 24]",2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0
27194,[],0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6196,[93],1,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6674,"[27, 71]",2,0,0,2,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6676,[79],1,0,0,1,0,0,0,0,0,0,2,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6679,[56],1,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6689,[],0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6713,[42],0,1,0,1,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6899,"[75, 50]",2,0,0,2,0,0,0,3,0,0,2,1,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0
4852,[],0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15706,"[30, 60, 63, 57, 86, 46]",6,0,0,6,1,2,1,7,0,1,9,4,0,0,0,0,6,6,1,3,0,0,0,0,0,0,0,2,0
33009,[],0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33675,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42836,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112523,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4645,"[65, 91]",2,0,0,2,1,0,0,5,0,0,1,3,0,0,0,0,6,5,0,4,0,0,0,0,0,0,0,0,0
10274,[75],1,0,0,1,11,1,2,0,0,1,0,1,0,0,0,0,1,0,2,0,8,1,0,0,0,0,1,0,0
15556,[],0,0,0,0,13,0,5,0,0,2,1,0,0,2,0,0,0,0,9,1,12,0,3,1,0,0,1,0,0
15573,"[24, 61, 47, 63, 37, 83, 56, 84, 37, 88]",10,0,0,10,0,0,0,7,0,1,4,11,0,0,1,0,6,11,0,1,1,0,0,0,0,1,0,0,0
15789,"[72, 91, 78]",3,0,0,3,0,0,0,0,0,0,0,0,6,0,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25442,[45],1,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,16,0,1,1,0,2,0,0,0,0,0
46740,[],0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0
53332,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15704,[47],1,0,0,1,0,0,1,0,0,0,0,0,0,12,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0
84767,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3473,[],0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0
3953,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4815,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26649,[],0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38557,[30],1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40132,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
40263,[],0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40264,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40265,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40266,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40267,[],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40268,[51],1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40269,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
40270,[],0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40368,[],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40371,[],0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40255,[73],1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
42458,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10091,[],0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22297,[],0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10195,[],0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15705,[],0,0,0,0,3,1,2,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,8,1,0,1,0,0,0
15708,[12],1,0,0,1,0,1,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15710,[30],1,0,0,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
15712,"[57, 58, 38, 85]",3,1,0,4,0,0,0,0,0,5,0,0,3,0,10,0,1,0,0,0,0,0,0,0,0,0,0,1,0
15713,[],0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,7,2,0,2,0,0,0,0,0,0,0,0,0
15714,[37],1,0,0,1,6,1,7,0,0,1,0,0,0,0,0,0,0,0,3,0,3,0,2,5,0,0,1,0,0
15715,[],0,0,0,0,0,0,0,0,0,1,0,2,2,0,12,1,5,1,0,0,0,0,0,0,0,0,0,0,0
15717,[],0,0,0,0,0,0,0,0,0,0,0,0,19,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15718,[],0,0,0,0,2,8,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,3,0,0,0,0,0
19774,[],0,0,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
21290,[],0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,1,0,0,0,0,0
15648,"[72, 22]",2,0,0,2,0,0,0,5,0,0,8,7,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
46640,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62713,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
81579,[],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10124,[],0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4,4,1,0,1,0,0,0,0,0,0,0,0
31157,"[57, 82]",2,0,0,2,0,0,0,0,0,0,1,0,0,1,8,0,1,0,1,1,1,0,0,0,0,0,0,0,0
31558,"[97, 63]",2,0,1,1,0,5,0,0,0,0,0,1,0,0,0,0,1,0,23,1,0,0,0,2,0,0,0,0,0
82429,[],0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18150,[19],1,0,0,1,2,0,0,4,0,0,2,1,0,0,0,0,5,0,1,1,1,0,0,0,0,0,0,2,0
18154,"[98, 50]",2,0,1,1,1,0,0,0,3,2,0,0,0,0,0,1,1,1,0,0,3,0,1,1,0,1,0,0,0
3575,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0
4872,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8830,[79],1,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10997,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000,[],0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16311,[],0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16509,[],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
16514,[93],1,0,0,1,0,0,0,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
